BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;d;;Der;d e: 6;;;;;;;
1637;1763;0;eː;;Der;d e: 6;;;;;;;
3401;1322;0;ɐ;;Der;d e: 6;;;;;;;
4724;10142;1;k;;Kellner;k E l n 6;;;;;;;
14867;3086;1;ɛ;;Kellner;k E l n 6;;;;;;;
17954;4850;1;l;;Kellner;k E l n 6;;;;;;;
22805;2645;1;n;;Kellner;k E l n 6;;;;;;;
25451;11024;1;ɐ;;Kellner;k E l n 6;;;;;;;
36476;1763;2;ʒ;;jongliert;Z O N l i: 6 t;;;;;;;
38240;4409;2;ɔ;;jongliert;Z O N l i: 6 t;;;;;;;
42650;5291;2;ŋ;;jongliert;Z O N l i: 6 t;;;;;;;
47942;2204;2;l;;jongliert;Z O N l i: 6 t;;;;;;;
50147;7937;2;iː;;jongliert;Z O N l i: 6 t;;;;;;;
58085;2645;2;ɐ;;jongliert;Z O N l i: 6 t;;;;;;;
60731;3086;2;t;;jongliert;Z O N l i: 6 t;;;;;;;
63818;4850;3;m;;mit;m I t;;;;;;;
68669;2204;3;ɪ;;mit;m I t;;;;;;;
70874;1322;3;t;;mit;m I t;;;;;;;
72197;1763;4;d;;den;d e: n;;;;;;;
73961;3086;4;eː;;den;d e: n;;;;;;;
77048;3086;4;n;;den;d e: n;;;;;;;
80135;4850;5;ʃ;;Speisekarten;S p aI z @ k a r t @ n;;;;;;;
84986;3086;5;p;;Speisekarten;S p aI z @ k a r t @ n;;;;;;;
88073;8378;5;aɪ;;Speisekarten;S p aI z @ k a r t @ n;;;;;;;
96452;4850;5;z;;Speisekarten;S p aI z @ k a r t @ n;;;;;;;
101303;1322;5;ə;;Speisekarten;S p aI z @ k a r t @ n;;;;;;;
102626;7937;5;k;;Speisekarten;S p aI z @ k a r t @ n;;;;;;;
110564;9260;5;a;;Speisekarten;S p aI z @ k a r t @ n;;;;;;;
119825;1322;5;r;;Speisekarten;S p aI z @ k a r t @ n;;;;;;;
121148;3968;5;t;;Speisekarten;S p aI z @ k a r t @ n;;;;;;;
125117;1763;5;ə;;Speisekarten;S p aI z @ k a r t @ n;;;;;;;
126881;6173;5;n;;Speisekarten;S p aI z @ k a r t @ n;;;;;;;
133055;1177;-1;(...);;;;;;;;;;
