BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;d;;Der;d e: 6;;;;;;;
1637;1763;0;eː;;Der;d e: 6;;;;;;;
3401;1763;0;ɐ;;Der;d e: 6;;;;;;;
5165;6173;1;ɡ;;gelbe;g E l b @;;;;;;;
11339;1763;1;ɛ;;gelbe;g E l b @;;;;;;;
13103;8378;1;l;;gelbe;g E l b @;;;;;;;
21482;1763;1;b;;gelbe;g E l b @;;;;;;;
23246;4850;1;ə;;gelbe;g E l b @;;;;;;;
28097;5732;2;k;;Küchenofen;k Y C @ n ? o: f @ n;;;;;;;
33830;1322;2;ʏ;;Küchenofen;k Y C @ n ? o: f @ n;;;;;;;
35153;5732;2;ç;;Küchenofen;k Y C @ n ? o: f @ n;;;;;;;
40886;4409;2;ə;;Küchenofen;k Y C @ n ? o: f @ n;;;;;;;
45296;1763;2;n;;Küchenofen;k Y C @ n ? o: f @ n;;;;;;;
47060;1763;2;ʔ;;Küchenofen;k Y C @ n ? o: f @ n;;;;;;;
48824;8378;2;oː;;Küchenofen;k Y C @ n ? o: f @ n;;;;;;;
57203;6173;2;f;;Küchenofen;k Y C @ n ? o: f @ n;;;;;;;
63377;8378;2;ə;;Küchenofen;k Y C @ n ? o: f @ n;;;;;;;
71756;2204;2;n;;Küchenofen;k Y C @ n ? o: f @ n;;;;;;;
73961;3527;3;z;;sorgt;z O 6 k t;;;;;;;
77489;3527;3;ɔ;;sorgt;z O 6 k t;;;;;;;
81017;3527;3;ɐ;;sorgt;z O 6 k t;;;;;;;
84545;1322;3;k;;sorgt;z O 6 k t;;;;;;;
85868;2204;3;t;;sorgt;z O 6 k t;;;;;;;
88073;5291;4;f;;für;f y: 6;;;;;;;
93365;1763;4;yː;;für;f y: 6;;;;;;;
95129;4409;4;ɐ;;für;f y: 6;;;;;;;
99539;2204;5;v;;Wärme;v E 6 m @;;;;;;;
101744;3086;5;ɛ;;Wärme;v E 6 m @;;;;;;;
104831;6614;5;ɐ;;Wärme;v E 6 m @;;;;;;;
111446;4850;5;m;;Wärme;v E 6 m @;;;;;;;
116297;8378;5;ə;;Wärme;v E 6 m @;;;;;;;
124676;3699;-1;(...);;;;;;;;;;
